,price,accommodates,review_scores_rating,gemiddelde WOZ-waarde,Gemiddelde Airbnb Prijs
1979,110,2,100.0,459254,140.3130970724191
1980,94,3,95.0,459254,140.3130970724191
1981,139,2,92.0,459254,140.3130970724191
1982,129,2,97.0,459254,140.3130970724191
1983,100,2,99.0,459254,140.3130970724191
1984,150,2,96.0,459254,140.3130970724191
1985,131,2,90.0,459254,140.3130970724191
1986,54,2,97.0,459254,140.3130970724191
1987,125,4,97.0,459254,140.3130970724191
1988,160,2,100.0,459254,140.3130970724191
1989,150,2,100.0,459254,140.3130970724191
1990,160,2,100.0,459254,140.3130970724191
1991,198,4,95.0,459254,140.3130970724191
1992,120,4,93.0,459254,140.3130970724191
1993,109,4,94.0,459254,140.3130970724191
1994,100,2,100.0,459254,140.3130970724191
1995,77,2,,459254,140.3130970724191
1996,149,2,100.0,459254,140.3130970724191
1997,350,4,100.0,459254,140.3130970724191
1998,100,2,100.0,459254,140.3130970724191
1999,275,5,96.0,459254,140.3130970724191
2000,100,2,98.0,459254,140.3130970724191
2001,120,2,80.0,459254,140.3130970724191
2002,330,4,97.0,459254,140.3130970724191
2003,190,4,100.0,459254,140.3130970724191
2004,143,4,98.0,459254,140.3130970724191
2005,129,2,100.0,459254,140.3130970724191
2006,99,2,100.0,459254,140.3130970724191
2007,78,3,80.0,459254,140.3130970724191
2008,95,4,100.0,459254,140.3130970724191
2009,93,1,98.0,459254,140.3130970724191
2010,95,2,100.0,459254,140.3130970724191
2011,250,4,100.0,459254,140.3130970724191
2012,108,3,100.0,459254,140.3130970724191
2013,149,3,,459254,140.3130970724191
2014,220,2,90.0,459254,140.3130970724191
2015,80,4,100.0,459254,140.3130970724191
2016,75,2,98.0,459254,140.3130970724191
2017,80,2,98.0,459254,140.3130970724191
2018,140,2,100.0,459254,140.3130970724191
2019,150,4,,459254,140.3130970724191
2020,125,2,100.0,459254,140.3130970724191
2021,103,3,80.0,459254,140.3130970724191
2022,179,4,,459254,140.3130970724191
2023,120,2,92.0,459254,140.3130970724191
2024,99,2,93.0,459254,140.3130970724191
2025,60,2,100.0,459254,140.3130970724191
2026,195,4,100.0,459254,140.3130970724191
2027,110,2,100.0,459254,140.3130970724191
2028,150,2,99.0,459254,140.3130970724191
2029,51,2,98.0,459254,140.3130970724191
2030,100,2,92.0,459254,140.3130970724191
2031,39,2,,459254,140.3130970724191
2032,175,2,95.0,459254,140.3130970724191
2033,50,2,99.0,459254,140.3130970724191
2034,75,2,100.0,459254,140.3130970724191
2035,150,3,100.0,459254,140.3130970724191
2036,175,4,,459254,140.3130970724191
2037,120,3,92.0,459254,140.3130970724191
2038,105,2,98.0,459254,140.3130970724191
2039,120,4,90.0,459254,140.3130970724191
2040,149,2,100.0,459254,140.3130970724191
2041,68,2,100.0,459254,140.3130970724191
2042,240,4,96.0,459254,140.3130970724191
2043,165,3,98.0,459254,140.3130970724191
2044,80,2,100.0,459254,140.3130970724191
2045,100,2,97.0,459254,140.3130970724191
2046,230,4,67.0,459254,140.3130970724191
2047,95,2,85.0,459254,140.3130970724191
2048,40,1,100.0,459254,140.3130970724191
2049,120,2,,459254,140.3130970724191
2050,125,2,96.0,459254,140.3130970724191
2051,350,4,,459254,140.3130970724191
2052,77,1,87.0,459254,140.3130970724191
2053,85,2,100.0,459254,140.3130970724191
2054,195,4,80.0,459254,140.3130970724191
2055,100,4,95.0,459254,140.3130970724191
2056,110,2,100.0,459254,140.3130970724191
2057,255,4,100.0,459254,140.3130970724191
2058,175,2,96.0,459254,140.3130970724191
2059,95,2,98.0,459254,140.3130970724191
2060,250,4,100.0,459254,140.3130970724191
2061,118,2,100.0,459254,140.3130970724191
2062,165,4,100.0,459254,140.3130970724191
2063,149,4,93.0,459254,140.3130970724191
2064,79,2,75.0,459254,140.3130970724191
2065,150,4,85.0,459254,140.3130970724191
2066,100,2,85.0,459254,140.3130970724191
2067,95,2,100.0,459254,140.3130970724191
2068,99,4,100.0,459254,140.3130970724191
2069,90,2,100.0,459254,140.3130970724191
2070,70,3,92.0,459254,140.3130970724191
2071,120,2,99.0,459254,140.3130970724191
2072,110,5,100.0,459254,140.3130970724191
2073,80,2,,459254,140.3130970724191
2074,80,2,100.0,459254,140.3130970724191
2075,200,4,100.0,459254,140.3130970724191
2076,200,4,100.0,459254,140.3130970724191
2077,220,4,85.0,459254,140.3130970724191
2078,157,4,100.0,459254,140.3130970724191
2079,105,2,89.0,459254,140.3130970724191
2080,114,2,100.0,459254,140.3130970724191
2081,155,4,100.0,459254,140.3130970724191
2082,110,3,99.0,459254,140.3130970724191
2083,120,2,100.0,459254,140.3130970724191
2084,85,2,93.0,459254,140.3130970724191
2085,140,4,92.0,459254,140.3130970724191
2086,159,5,,459254,140.3130970724191
2087,130,4,100.0,459254,140.3130970724191
2088,165,4,80.0,459254,140.3130970724191
2089,250,4,100.0,459254,140.3130970724191
2090,125,4,100.0,459254,140.3130970724191
2091,100,2,,459254,140.3130970724191
2092,200,2,,459254,140.3130970724191
2093,228,2,100.0,459254,140.3130970724191
2094,255,6,98.0,459254,140.3130970724191
2095,129,3,94.0,459254,140.3130970724191
2096,249,4,98.0,459254,140.3130970724191
2097,75,2,98.0,459254,140.3130970724191
2098,90,2,98.0,459254,140.3130970724191
2099,125,2,100.0,459254,140.3130970724191
2100,180,4,95.0,459254,140.3130970724191
2101,170,5,100.0,459254,140.3130970724191
2102,45,2,90.0,459254,140.3130970724191
2103,215,3,100.0,459254,140.3130970724191
2104,85,2,100.0,459254,140.3130970724191
2105,160,4,87.0,459254,140.3130970724191
2106,130,2,100.0,459254,140.3130970724191
2107,90,2,96.0,459254,140.3130970724191
2108,75,2,100.0,459254,140.3130970724191
2109,100,2,99.0,459254,140.3130970724191
2110,100,4,98.0,459254,140.3130970724191
2111,69,2,100.0,459254,140.3130970724191
2112,250,4,98.0,459254,140.3130970724191
2113,145,4,100.0,459254,140.3130970724191
2114,179,4,100.0,459254,140.3130970724191
2115,100,2,98.0,459254,140.3130970724191
2116,250,4,98.0,459254,140.3130970724191
2117,120,2,100.0,459254,140.3130970724191
2118,87,2,98.0,459254,140.3130970724191
2119,78,4,,459254,140.3130970724191
2120,110,2,100.0,459254,140.3130970724191
2121,250,4,100.0,459254,140.3130970724191
2122,134,4,,459254,140.3130970724191
2123,90,3,87.0,459254,140.3130970724191
2124,295,6,100.0,459254,140.3130970724191
2125,128,4,100.0,459254,140.3130970724191
2126,162,6,,459254,140.3130970724191
2127,250,3,,459254,140.3130970724191
2128,125,2,,459254,140.3130970724191
2129,88,4,97.0,459254,140.3130970724191
2130,116,6,100.0,459254,140.3130970724191
2131,70,1,96.0,459254,140.3130970724191
2132,5000,2,,459254,140.3130970724191
2133,175,4,98.0,459254,140.3130970724191
2134,150,2,,459254,140.3130970724191
2135,110,4,87.0,459254,140.3130970724191
2136,250,4,100.0,459254,140.3130970724191
2137,249,6,100.0,459254,140.3130970724191
2138,90,2,96.0,459254,140.3130970724191
2139,105,4,20.0,459254,140.3130970724191
2140,95,2,100.0,459254,140.3130970724191
2141,125,4,98.0,459254,140.3130970724191
2142,125,3,97.0,459254,140.3130970724191
2143,150,4,100.0,459254,140.3130970724191
2144,120,2,92.0,459254,140.3130970724191
2145,99,3,92.0,459254,140.3130970724191
2146,139,2,100.0,459254,140.3130970724191
2147,155,4,100.0,459254,140.3130970724191
2148,89,2,95.0,459254,140.3130970724191
2149,125,2,96.0,459254,140.3130970724191
2150,200,2,100.0,459254,140.3130970724191
2151,95,2,100.0,459254,140.3130970724191
2152,250,4,91.0,459254,140.3130970724191
2153,99,3,93.0,459254,140.3130970724191
2154,120,4,,459254,140.3130970724191
2155,83,1,80.0,459254,140.3130970724191
2156,175,2,90.0,459254,140.3130970724191
2157,60,4,100.0,459254,140.3130970724191
2158,115,2,94.0,459254,140.3130970724191
2159,80,2,98.0,459254,140.3130970724191
2160,70,1,80.0,459254,140.3130970724191
2161,90,2,96.0,459254,140.3130970724191
2162,100,2,92.0,459254,140.3130970724191
2163,180,4,80.0,459254,140.3130970724191
2164,85,2,97.0,459254,140.3130970724191
2165,150,4,91.0,459254,140.3130970724191
2166,105,4,100.0,459254,140.3130970724191
2167,194,4,87.0,459254,140.3130970724191
2168,200,4,100.0,459254,140.3130970724191
2169,175,2,100.0,459254,140.3130970724191
2170,90,2,98.0,459254,140.3130970724191
2171,350,4,99.0,459254,140.3130970724191
2172,175,4,98.0,459254,140.3130970724191
2173,245,6,100.0,459254,140.3130970724191
2174,95,2,,459254,140.3130970724191
2175,49,2,93.0,459254,140.3130970724191
2176,100,2,,459254,140.3130970724191
2177,125,2,100.0,459254,140.3130970724191
2178,99,2,90.0,459254,140.3130970724191
2179,195,5,,459254,140.3130970724191
2180,125,2,97.0,459254,140.3130970724191
2181,99,2,100.0,459254,140.3130970724191
2182,73,2,96.0,459254,140.3130970724191
2183,130,2,94.0,459254,140.3130970724191
2184,159,2,90.0,459254,140.3130970724191
2185,139,4,100.0,459254,140.3130970724191
2186,95,2,80.0,459254,140.3130970724191
2187,75,2,100.0,459254,140.3130970724191
2188,120,4,100.0,459254,140.3130970724191
2189,160,4,97.0,459254,140.3130970724191
2190,100,2,,459254,140.3130970724191
2191,200,4,100.0,459254,140.3130970724191
2192,150,4,,459254,140.3130970724191
2193,200,4,100.0,459254,140.3130970724191
2194,139,4,80.0,459254,140.3130970724191
2195,150,2,100.0,459254,140.3130970724191
2196,85,2,82.0,459254,140.3130970724191
2197,155,2,89.0,459254,140.3130970724191
2198,80,2,87.0,459254,140.3130970724191
2199,185,4,93.0,459254,140.3130970724191
2200,250,4,96.0,459254,140.3130970724191
2201,105,2,96.0,459254,140.3130970724191
2202,150,4,100.0,459254,140.3130970724191
2203,200,5,100.0,459254,140.3130970724191
2204,120,4,100.0,459254,140.3130970724191
2205,115,2,98.0,459254,140.3130970724191
2206,109,2,96.0,459254,140.3130970724191
2207,83,2,100.0,459254,140.3130970724191
2208,130,2,100.0,459254,140.3130970724191
2209,189,4,100.0,459254,140.3130970724191
2210,110,2,100.0,459254,140.3130970724191
2211,150,4,96.0,459254,140.3130970724191
2212,100,2,86.0,459254,140.3130970724191
2213,175,4,93.0,459254,140.3130970724191
2214,350,4,100.0,459254,140.3130970724191
2215,100,4,100.0,459254,140.3130970724191
2216,150,4,90.0,459254,140.3130970724191
2217,168,4,96.0,459254,140.3130970724191
2218,100,8,92.0,459254,140.3130970724191
2219,130,4,85.0,459254,140.3130970724191
2220,90,4,95.0,459254,140.3130970724191
2221,100,2,100.0,459254,140.3130970724191
2222,80,2,100.0,459254,140.3130970724191
2223,90,2,100.0,459254,140.3130970724191
2224,150,4,95.0,459254,140.3130970724191
2225,147,4,92.0,459254,140.3130970724191
2226,63,3,98.0,459254,140.3130970724191
2227,79,4,89.0,459254,140.3130970724191
2228,198,4,100.0,459254,140.3130970724191
2229,109,4,100.0,459254,140.3130970724191
2230,100,2,98.0,459254,140.3130970724191
2231,125,4,100.0,459254,140.3130970724191
2232,300,4,100.0,459254,140.3130970724191
2233,70,2,100.0,459254,140.3130970724191
2234,95,2,100.0,459254,140.3130970724191
2235,110,4,100.0,459254,140.3130970724191
2236,50,1,96.0,459254,140.3130970724191
2237,98,2,100.0,459254,140.3130970724191
2238,50,2,,459254,140.3130970724191
2239,59,2,98.0,459254,140.3130970724191
2240,114,2,88.0,459254,140.3130970724191
2241,90,2,100.0,459254,140.3130970724191
2242,188,3,98.0,459254,140.3130970724191
2243,80,2,90.0,459254,140.3130970724191
2244,120,2,100.0,459254,140.3130970724191
2245,195,2,100.0,459254,140.3130970724191
2246,80,2,98.0,459254,140.3130970724191
2247,140,2,91.0,459254,140.3130970724191
2248,91,2,96.0,459254,140.3130970724191
2249,130,4,100.0,459254,140.3130970724191
2250,80,2,97.0,459254,140.3130970724191
2251,75,2,100.0,459254,140.3130970724191
2252,150,3,100.0,459254,140.3130970724191
2253,125,2,100.0,459254,140.3130970724191
2254,95,2,80.0,459254,140.3130970724191
2255,100,3,100.0,459254,140.3130970724191
2256,99,2,100.0,459254,140.3130970724191
2257,55,1,96.0,459254,140.3130970724191
2258,185,2,98.0,459254,140.3130970724191
2259,70,2,100.0,459254,140.3130970724191
2260,150,6,100.0,459254,140.3130970724191
2261,180,2,100.0,459254,140.3130970724191
2262,120,2,100.0,459254,140.3130970724191
2263,145,2,100.0,459254,140.3130970724191
2264,209,2,100.0,459254,140.3130970724191
2265,205,4,98.0,459254,140.3130970724191
2266,69,2,97.0,459254,140.3130970724191
2267,150,4,,459254,140.3130970724191
2268,110,2,93.0,459254,140.3130970724191
2269,99,2,98.0,459254,140.3130970724191
2270,100,2,75.0,459254,140.3130970724191
2271,70,4,94.0,459254,140.3130970724191
2272,150,2,97.0,459254,140.3130970724191
2273,170,4,98.0,459254,140.3130970724191
2274,110,2,100.0,459254,140.3130970724191
2275,120,4,89.0,459254,140.3130970724191
2276,70,2,97.0,459254,140.3130970724191
2277,130,2,99.0,459254,140.3130970724191
2278,175,4,100.0,459254,140.3130970724191
2279,109,4,,459254,140.3130970724191
2280,95,2,85.0,459254,140.3130970724191
2281,125,2,100.0,459254,140.3130970724191
2282,129,2,100.0,459254,140.3130970724191
2283,250,5,93.0,459254,140.3130970724191
2284,86,2,94.0,459254,140.3130970724191
2285,143,4,92.0,459254,140.3130970724191
2286,89,2,98.0,459254,140.3130970724191
2287,120,4,100.0,459254,140.3130970724191
2288,119,4,80.0,459254,140.3130970724191
2289,199,4,97.0,459254,140.3130970724191
2290,109,2,100.0,459254,140.3130970724191
2291,225,4,84.0,459254,140.3130970724191
2292,170,4,90.0,459254,140.3130970724191
2293,110,2,99.0,459254,140.3130970724191
2294,50,1,95.0,459254,140.3130970724191
2295,60,2,92.0,459254,140.3130970724191
2296,110,2,96.0,459254,140.3130970724191
2297,180,4,100.0,459254,140.3130970724191
2298,185,2,100.0,459254,140.3130970724191
2299,75,2,,459254,140.3130970724191
2300,220,4,95.0,459254,140.3130970724191
2301,149,3,,459254,140.3130970724191
2302,73,3,80.0,459254,140.3130970724191
2303,125,4,100.0,459254,140.3130970724191
2304,65,2,95.0,459254,140.3130970724191
2305,337,6,96.0,459254,140.3130970724191
2306,125,2,98.0,459254,140.3130970724191
2307,107,2,95.0,459254,140.3130970724191
2308,79,3,96.0,459254,140.3130970724191
2309,48,2,96.0,459254,140.3130970724191
2310,250,4,,459254,140.3130970724191
2311,140,2,97.0,459254,140.3130970724191
2312,125,2,88.0,459254,140.3130970724191
2313,59,3,80.0,459254,140.3130970724191
2314,155,4,96.0,459254,140.3130970724191
2315,120,2,100.0,459254,140.3130970724191
2316,119,2,100.0,459254,140.3130970724191
2317,45,1,100.0,459254,140.3130970724191
2318,89,2,93.0,459254,140.3130970724191
2319,90,2,,459254,140.3130970724191
2320,69,2,96.0,459254,140.3130970724191
2321,70,2,89.0,459254,140.3130970724191
2322,95,2,100.0,459254,140.3130970724191
2323,120,2,100.0,459254,140.3130970724191
2324,447,16,98.0,459254,140.3130970724191
2325,95,3,99.0,459254,140.3130970724191
2326,140,2,,459254,140.3130970724191
2327,75,2,98.0,459254,140.3130970724191
2328,250,4,90.0,459254,140.3130970724191
2329,80,2,,459254,140.3130970724191
2330,140,4,88.0,459254,140.3130970724191
2331,68,2,99.0,459254,140.3130970724191
2332,98,3,98.0,459254,140.3130970724191
2333,114,6,92.0,459254,140.3130970724191
2334,120,4,100.0,459254,140.3130970724191
2335,98,2,96.0,459254,140.3130970724191
2336,80,2,,459254,140.3130970724191
2337,91,4,76.0,459254,140.3130970724191
2338,209,4,99.0,459254,140.3130970724191
2339,100,2,96.0,459254,140.3130970724191
2340,175,2,100.0,459254,140.3130970724191
2341,100,2,92.0,459254,140.3130970724191
2342,85,2,,459254,140.3130970724191
2343,150,4,98.0,459254,140.3130970724191
2344,149,4,100.0,459254,140.3130970724191
2345,75,2,100.0,459254,140.3130970724191
2346,189,4,,459254,140.3130970724191
2347,139,2,100.0,459254,140.3130970724191
2348,62,3,,459254,140.3130970724191
2349,90,2,,459254,140.3130970724191
2350,350,4,97.0,459254,140.3130970724191
2351,300,4,90.0,459254,140.3130970724191
2352,156,4,92.0,459254,140.3130970724191
2353,90,2,100.0,459254,140.3130970724191
2354,125,2,100.0,459254,140.3130970724191
2355,55,2,97.0,459254,140.3130970724191
2356,65,3,,459254,140.3130970724191
2357,85,4,95.0,459254,140.3130970724191
2358,80,2,90.0,459254,140.3130970724191
2359,95,2,95.0,459254,140.3130970724191
2360,175,4,,459254,140.3130970724191
2361,149,2,100.0,459254,140.3130970724191
2362,110,4,98.0,459254,140.3130970724191
2363,175,4,100.0,459254,140.3130970724191
2364,102,2,98.0,459254,140.3130970724191
2365,175,6,100.0,459254,140.3130970724191
2366,180,2,100.0,459254,140.3130970724191
2367,109,2,100.0,459254,140.3130970724191
2368,100,2,100.0,459254,140.3130970724191
2369,60,2,92.0,459254,140.3130970724191
2370,248,5,99.0,459254,140.3130970724191
2371,270,2,97.0,459254,140.3130970724191
2372,100,2,96.0,459254,140.3130970724191
2373,130,2,100.0,459254,140.3130970724191
2374,140,2,100.0,459254,140.3130970724191
2375,95,2,97.0,459254,140.3130970724191
2376,70,2,,459254,140.3130970724191
2377,65,2,100.0,459254,140.3130970724191
2378,99,1,100.0,459254,140.3130970724191
2379,180,4,,459254,140.3130970724191
2380,110,4,,459254,140.3130970724191
2381,65,2,93.0,459254,140.3130970724191
2382,81,2,93.0,459254,140.3130970724191
2383,180,2,83.0,459254,140.3130970724191
2384,99,2,100.0,459254,140.3130970724191
2385,150,2,80.0,459254,140.3130970724191
2386,140,2,93.0,459254,140.3130970724191
2387,119,2,99.0,459254,140.3130970724191
2388,85,2,100.0,459254,140.3130970724191
2389,70,2,,459254,140.3130970724191
2390,84,2,80.0,459254,140.3130970724191
2391,175,4,100.0,459254,140.3130970724191
2392,125,4,,459254,140.3130970724191
2393,195,2,90.0,459254,140.3130970724191
2394,100,2,99.0,459254,140.3130970724191
2395,100,3,98.0,459254,140.3130970724191
2396,30,1,,459254,140.3130970724191
2397,223,6,100.0,459254,140.3130970724191
2398,75,2,97.0,459254,140.3130970724191
2399,150,2,97.0,459254,140.3130970724191
2400,149,4,100.0,459254,140.3130970724191
2401,119,4,87.0,459254,140.3130970724191
2402,99,4,90.0,459254,140.3130970724191
2403,135,2,,459254,140.3130970724191
2404,200,3,97.0,459254,140.3130970724191
2405,120,5,,459254,140.3130970724191
2406,440,8,90.0,459254,140.3130970724191
2407,109,3,96.0,459254,140.3130970724191
2408,225,4,90.0,459254,140.3130970724191
2409,200,4,,459254,140.3130970724191
2410,140,3,100.0,459254,140.3130970724191
2411,89,3,97.0,459254,140.3130970724191
2412,119,4,100.0,459254,140.3130970724191
2413,139,2,97.0,459254,140.3130970724191
2414,100,3,100.0,459254,140.3130970724191
2415,155,3,100.0,459254,140.3130970724191
2416,90,4,96.0,459254,140.3130970724191
2417,130,2,100.0,459254,140.3130970724191
2418,145,3,94.0,459254,140.3130970724191
2419,599,4,,459254,140.3130970724191
2420,35,2,97.0,459254,140.3130970724191
2421,120,4,98.0,459254,140.3130970724191
2422,85,2,89.0,459254,140.3130970724191
2423,180,4,100.0,459254,140.3130970724191
2424,175,2,87.0,459254,140.3130970724191
2425,100,4,93.0,459254,140.3130970724191
2426,85,3,97.0,459254,140.3130970724191
2427,80,2,87.0,459254,140.3130970724191
2428,155,2,87.0,459254,140.3130970724191
2429,175,3,100.0,459254,140.3130970724191
2430,160,2,100.0,459254,140.3130970724191
2431,175,2,100.0,459254,140.3130970724191
2432,95,3,100.0,459254,140.3130970724191
2433,75,2,98.0,459254,140.3130970724191
2434,130,4,96.0,459254,140.3130970724191
2435,100,2,,459254,140.3130970724191
2436,120,3,100.0,459254,140.3130970724191
2437,140,4,95.0,459254,140.3130970724191
2438,139,4,,459254,140.3130970724191
2439,250,4,,459254,140.3130970724191
2440,290,4,100.0,459254,140.3130970724191
2441,175,2,95.0,459254,140.3130970724191
2442,189,2,96.0,459254,140.3130970724191
2443,146,4,100.0,459254,140.3130970724191
2444,100,3,96.0,459254,140.3130970724191
2445,162,2,97.0,459254,140.3130970724191
2446,150,4,100.0,459254,140.3130970724191
2447,165,2,100.0,459254,140.3130970724191
2448,80,2,100.0,459254,140.3130970724191
2449,100,4,100.0,459254,140.3130970724191
2450,300,4,,459254,140.3130970724191
2451,86,4,98.0,459254,140.3130970724191
2452,130,4,97.0,459254,140.3130970724191
2453,100,2,100.0,459254,140.3130970724191
2454,50,2,82.0,459254,140.3130970724191
2455,110,2,90.0,459254,140.3130970724191
2456,120,1,90.0,459254,140.3130970724191
2457,75,2,92.0,459254,140.3130970724191
2458,100,2,95.0,459254,140.3130970724191
2459,125,2,100.0,459254,140.3130970724191
2460,125,2,96.0,459254,140.3130970724191
2461,90,2,100.0,459254,140.3130970724191
2462,50,2,,459254,140.3130970724191
2463,129,4,20.0,459254,140.3130970724191
2464,150,4,100.0,459254,140.3130970724191
2465,90,2,100.0,459254,140.3130970724191
2466,85,2,97.0,459254,140.3130970724191
2467,60,2,99.0,459254,140.3130970724191
2468,80,3,95.0,459254,140.3130970724191
2469,99,2,97.0,459254,140.3130970724191
2470,90,2,,459254,140.3130970724191
2471,60,2,85.0,459254,140.3130970724191
2472,199,2,,459254,140.3130970724191
2473,150,2,93.0,459254,140.3130970724191
2474,150,4,100.0,459254,140.3130970724191
2475,100,4,83.0,459254,140.3130970724191
2476,25,2,96.0,459254,140.3130970724191
2477,45,2,93.0,459254,140.3130970724191
2478,200,2,,459254,140.3130970724191
2479,180,4,100.0,459254,140.3130970724191
2480,175,4,100.0,459254,140.3130970724191
2481,130,4,96.0,459254,140.3130970724191
2482,109,2,100.0,459254,140.3130970724191
2483,99,2,95.0,459254,140.3130970724191
2484,120,3,,459254,140.3130970724191
2485,190,4,,459254,140.3130970724191
2486,180,2,100.0,459254,140.3130970724191
2487,190,4,40.0,459254,140.3130970724191
2488,190,4,100.0,459254,140.3130970724191
2489,190,4,90.0,459254,140.3130970724191
2490,99,3,,459254,140.3130970724191
2491,80,2,97.0,459254,140.3130970724191
2492,180,2,,459254,140.3130970724191
2493,249,2,,459254,140.3130970724191
2494,90,3,100.0,459254,140.3130970724191
2495,99,2,100.0,459254,140.3130970724191
2496,115,2,96.0,459254,140.3130970724191
2497,100,2,97.0,459254,140.3130970724191
2498,199,4,100.0,459254,140.3130970724191
2499,50,2,100.0,459254,140.3130970724191
2500,59,2,91.0,459254,140.3130970724191
2501,150,3,99.0,459254,140.3130970724191
2502,99,4,88.0,459254,140.3130970724191
2503,105,2,80.0,459254,140.3130970724191
2504,195,3,100.0,459254,140.3130970724191
2505,150,2,93.0,459254,140.3130970724191
2506,85,2,99.0,459254,140.3130970724191
2507,45,2,92.0,459254,140.3130970724191
2508,85,2,,459254,140.3130970724191
2509,129,2,100.0,459254,140.3130970724191
2510,205,4,98.0,459254,140.3130970724191
2511,135,3,83.0,459254,140.3130970724191
2512,125,4,,459254,140.3130970724191
2513,125,4,100.0,459254,140.3130970724191
2514,150,4,91.0,459254,140.3130970724191
2515,250,4,85.0,459254,140.3130970724191
2516,80,2,93.0,459254,140.3130970724191
2517,130,4,90.0,459254,140.3130970724191
2518,195,4,92.0,459254,140.3130970724191
2519,85,3,90.0,459254,140.3130970724191
2520,75,2,100.0,459254,140.3130970724191
2521,350,4,94.0,459254,140.3130970724191
2522,101,3,100.0,459254,140.3130970724191
2523,125,4,100.0,459254,140.3130970724191
2524,80,2,98.0,459254,140.3130970724191
2525,125,4,94.0,459254,140.3130970724191
2526,175,4,100.0,459254,140.3130970724191
2527,100,2,98.0,459254,140.3130970724191
2528,209,4,100.0,459254,140.3130970724191
2529,100,3,90.0,459254,140.3130970724191
2530,120,2,100.0,459254,140.3130970724191
2531,165,2,100.0,459254,140.3130970724191
2532,160,4,100.0,459254,140.3130970724191
2533,40,2,97.0,459254,140.3130970724191
2534,300,4,97.0,459254,140.3130970724191
2535,120,6,100.0,459254,140.3130970724191
2536,165,2,100.0,459254,140.3130970724191
2537,220,4,97.0,459254,140.3130970724191
2538,350,4,100.0,459254,140.3130970724191
2539,160,4,98.0,459254,140.3130970724191
2540,275,6,100.0,459254,140.3130970724191
2541,280,4,100.0,459254,140.3130970724191
2542,45,1,87.0,459254,140.3130970724191
2543,60,2,92.0,459254,140.3130970724191
2544,118,4,97.0,459254,140.3130970724191
2545,175,3,100.0,459254,140.3130970724191
2546,145,2,,459254,140.3130970724191
2547,200,4,100.0,459254,140.3130970724191
2548,115,2,100.0,459254,140.3130970724191
2549,143,2,,459254,140.3130970724191
2550,150,4,92.0,459254,140.3130970724191
2551,139,5,100.0,459254,140.3130970724191
2552,175,3,93.0,459254,140.3130970724191
2553,40,1,90.0,459254,140.3130970724191
2554,35,2,96.0,459254,140.3130970724191
2555,125,2,96.0,459254,140.3130970724191
2556,129,2,100.0,459254,140.3130970724191
2557,270,6,100.0,459254,140.3130970724191
2558,149,3,100.0,459254,140.3130970724191
2559,90,2,,459254,140.3130970724191
2560,80,2,100.0,459254,140.3130970724191
2561,125,2,100.0,459254,140.3130970724191
2562,130,4,100.0,459254,140.3130970724191
2563,160,2,100.0,459254,140.3130970724191
2564,65,2,97.0,459254,140.3130970724191
2565,49,2,87.0,459254,140.3130970724191
2566,120,3,100.0,459254,140.3130970724191
2567,95,3,100.0,459254,140.3130970724191
2568,300,2,96.0,459254,140.3130970724191
2569,79,2,90.0,459254,140.3130970724191
2570,110,4,100.0,459254,140.3130970724191
2571,110,2,80.0,459254,140.3130970724191
2572,150,2,100.0,459254,140.3130970724191
2573,100,2,100.0,459254,140.3130970724191
2574,38,2,90.0,459254,140.3130970724191
2575,175,4,,459254,140.3130970724191
2576,150,4,86.0,459254,140.3130970724191
2577,175,4,90.0,459254,140.3130970724191
2578,110,2,98.0,459254,140.3130970724191
2579,300,4,89.0,459254,140.3130970724191
2580,200,4,97.0,459254,140.3130970724191
2581,35,2,93.0,459254,140.3130970724191
2582,120,4,85.0,459254,140.3130970724191
2583,150,4,100.0,459254,140.3130970724191
2584,120,2,80.0,459254,140.3130970724191
2585,69,2,82.0,459254,140.3130970724191
2586,30,2,97.0,459254,140.3130970724191
2587,72,3,77.0,459254,140.3130970724191
2588,75,2,,459254,140.3130970724191
2589,100,2,,459254,140.3130970724191
2590,70,2,80.0,459254,140.3130970724191
2591,159,4,100.0,459254,140.3130970724191
2592,120,4,92.0,459254,140.3130970724191
2593,500,7,,459254,140.3130970724191
2594,145,2,97.0,459254,140.3130970724191
2595,100,2,98.0,459254,140.3130970724191
2596,95,2,93.0,459254,140.3130970724191
2597,245,5,100.0,459254,140.3130970724191
2598,200,2,100.0,459254,140.3130970724191
2599,110,2,100.0,459254,140.3130970724191
2600,190,4,97.0,459254,140.3130970724191
2601,189,4,100.0,459254,140.3130970724191
2602,68,2,93.0,459254,140.3130970724191
2603,60,2,98.0,459254,140.3130970724191
2604,105,2,100.0,459254,140.3130970724191
2605,75,2,95.0,459254,140.3130970724191
2606,128,4,100.0,459254,140.3130970724191
2607,150,2,100.0,459254,140.3130970724191
2608,180,2,99.0,459254,140.3130970724191
2609,99,2,100.0,459254,140.3130970724191
2610,200,2,100.0,459254,140.3130970724191
2611,50,4,93.0,459254,140.3130970724191
2612,285,4,96.0,459254,140.3130970724191
2613,175,2,100.0,459254,140.3130970724191
2614,130,2,97.0,459254,140.3130970724191
2615,50,2,88.0,459254,140.3130970724191
2616,110,2,90.0,459254,140.3130970724191
2617,125,4,100.0,459254,140.3130970724191
2618,61,2,96.0,459254,140.3130970724191
2619,90,2,93.0,459254,140.3130970724191
2620,174,2,100.0,459254,140.3130970724191
2621,124,2,100.0,459254,140.3130970724191
2622,89,2,80.0,459254,140.3130970724191
